id,property_type,room_type,price,accommodates,bathrooms,bedrooms,host_is_superhost,longitude,latitude,number_of_reviews,availability_365,review_scores_rating,minimum_nights,listing_url,region,price_per_person
433996,Loft,Entire home/apt,79.0,2,2.0,1.0,t,-97.77521,30.26083,218,195,96.0,2,https://www.airbnb.com/rooms/433996,South,39.5
435211,Apartment,Private room,82.0,3,1.0,1.0,t,-97.74776999999999,30.271320000000003,164,100,97.0,2,https://www.airbnb.com/rooms/435211,Central,27.333333333333332
442720,House,Entire home/apt,250.0,10,3.0,4.0,t,-97.79666,30.2994,79,224,96.0,3,https://www.airbnb.com/rooms/442720,West,25.0
445931,Apartment,Entire home/apt,129.0,3,1.0,2.0,t,-97.75225,30.2864,17,289,99.0,60,https://www.airbnb.com/rooms/445931,Central,43.0
461404,Bungalow,Entire home/apt,102.0,4,1.0,2.0,f,-97.7296,30.32225,64,347,93.0,2,https://www.airbnb.com/rooms/461404,Central,25.5
474901,House,Entire home/apt,599.0,6,3.0,3.0,f,-97.78184,30.25201,5,365,100.0,2,https://www.airbnb.com/rooms/474901,South,99.83333333333333
479197,Condominium,Private room,35.0,2,1.0,1.0,t,-97.75158,30.257740000000002,23,213,98.0,30,https://www.airbnb.com/rooms/479197,South,17.5
485360,Condominium,Entire home/apt,135.0,2,1.0,1.0,t,-97.72854,30.2698,79,169,99.0,2,https://www.airbnb.com/rooms/485360,East,67.5
490139,House,Private room,60.0,2,1.0,1.0,f,-97.69072,30.224429999999998,3,365,90.0,1,https://www.airbnb.com/rooms/490139,East,30.0
501861,Guesthouse,Entire home/apt,225.0,4,1.0,2.0,t,-97.74596,30.25282,27,356,99.0,2,https://www.airbnb.com/rooms/501861,South,56.25
509833,House,Entire home/apt,224.0,6,1.0,2.0,f,-97.75716,30.274279999999997,53,321,98.0,2,https://www.airbnb.com/rooms/509833,Central,37.333333333333336
510168,House,Entire home/apt,225.0,6,2.0,3.0,t,-97.86235,30.34467,52,350,98.0,3,https://www.airbnb.com/rooms/510168,West,37.5
517378,Apartment,Entire home/apt,250.0,5,2.0,2.0,f,-97.81879,30.208409999999997,0,0,95.97287683414851,1,https://www.airbnb.com/rooms/517378,South,50.0
517430,Apartment,Entire home/apt,130.0,4,1.0,1.0,t,-97.73449000000001,30.299609999999998,84,238,100.0,2,https://www.airbnb.com/rooms/517430,Central,32.5
522136,Apartment,Entire home/apt,115.0,4,1.0,1.0,t,-97.74563,30.280040000000003,397,111,99.0,2,https://www.airbnb.com/rooms/522136,Central,28.75
525231,Guesthouse,Entire home/apt,135.0,5,1.0,2.0,t,-97.73593000000001,30.33962,63,314,97.0,2,https://www.airbnb.com/rooms/525231,Central,27.0
528338,Apartment,Entire home/apt,99.0,3,1.0,1.0,t,-97.76158000000001,30.261640000000003,446,124,98.0,2,https://www.airbnb.com/rooms/528338,South,33.0
540377,House,Entire home/apt,255.0,5,2.0,3.0,t,-97.74613000000001,30.24945,6,0,100.0,3,https://www.airbnb.com/rooms/540377,South,51.0
542124,House,Private room,100.0,2,1.0,1.0,t,-97.71857,30.27665,25,365,100.0,2,https://www.airbnb.com/rooms/542124,East,50.0
560094,House,Entire home/apt,300.0,8,3.0,3.0,t,-97.78566,30.249209999999998,39,338,97.0,2,https://www.airbnb.com/rooms/560094,South,37.5
563735,House,Private room,55.0,2,1.0,1.0,f,-97.79406,30.25132,1,365,100.0,30,https://www.airbnb.com/rooms/563735,South,27.5
568456,House,Private room,95.0,1,1.0,1.0,f,-97.74093,30.243479999999998,12,80,95.0,2,https://www.airbnb.com/rooms/568456,South,95.0
577499,Guesthouse,Entire home/apt,95.0,3,1.0,1.0,t,-97.76449000000001,30.25783,348,321,97.0,2,https://www.airbnb.com/rooms/577499,South,31.666666666666668
585041,House,Entire home/apt,500.0,12,3.0,6.0,f,-97.74599,30.23692,110,315,96.0,1,https://www.airbnb.com/rooms/585041,South,41.666666666666664
586609,Apartment,Entire home/apt,499.0,4,2.5,3.0,f,-97.78681,30.256559999999997,1,15,100.0,30,https://www.airbnb.com/rooms/586609,South,124.75
586648,House,Private room,49.0,2,1.0,1.0,f,-97.73331,30.222279999999998,27,0,91.0,4,https://www.airbnb.com/rooms/586648,East,24.5
587572,Condominium,Entire home/apt,95.0,3,1.0,1.0,t,-97.76628000000001,30.2466,150,238,96.0,2,https://www.airbnb.com/rooms/587572,South,31.666666666666668
592924,House,Private room,119.0,2,1.5,1.0,f,-97.96958000000001,30.13052,18,358,99.0,2,https://www.airbnb.com/rooms/592924,South,59.5
592958,House,Entire home/apt,415.0,8,1.0,3.0,t,-97.75394,30.24373,38,300,98.0,2,https://www.airbnb.com/rooms/592958,South,51.875
602877,Condominium,Entire home/apt,75.0,4,1.0,1.0,f,-97.73144,30.35994,5,290,75.0,30,https://www.airbnb.com/rooms/602877,Central,18.75
603084,House,Entire home/apt,200.0,8,2.0,3.0,t,-97.79705,30.20283,83,320,95.0,30,https://www.airbnb.com/rooms/603084,South,25.0
606522,House,Private room,69.0,2,1.0,1.0,f,-97.75449,30.417679999999997,16,363,96.0,1,https://www.airbnb.com/rooms/606522,North,34.5
607536,House,Private room,70.0,4,1.5,2.0,t,-97.67915,30.302670000000003,109,355,97.0,1,https://www.airbnb.com/rooms/607536,East,17.5
609427,Guesthouse,Entire home/apt,90.0,2,1.0,1.0,t,-97.76084,30.2452,45,154,97.0,30,https://www.airbnb.com/rooms/609427,South,45.0
609618,House,Private room,70.0,2,2.0,1.0,f,-97.7152,30.300859999999997,28,350,100.0,2,https://www.airbnb.com/rooms/609618,East,35.0
620532,Guesthouse,Entire home/apt,55.0,3,1.0,1.0,t,-97.71777,30.290770000000002,13,73,100.0,30,https://www.airbnb.com/rooms/620532,East,18.333333333333332
622062,Guesthouse,Entire home/apt,85.0,3,1.0,1.0,f,-97.75923,30.27634,94,250,97.0,2,https://www.airbnb.com/rooms/622062,Central,28.333333333333332
622495,Apartment,Entire home/apt,130.0,2,1.0,1.0,t,-97.75225,30.28727,28,282,98.0,30,https://www.airbnb.com/rooms/622495,Central,65.0
628034,Bungalow,Entire home/apt,100.0,6,2.0,2.0,t,-97.71989,30.27191,444,342,98.0,1,https://www.airbnb.com/rooms/628034,East,16.666666666666668
632659,Guesthouse,Entire home/apt,135.0,4,1.0,2.0,t,-97.71701999999999,30.282729999999997,279,94,100.0,2,https://www.airbnb.com/rooms/632659,East,33.75
636996,House,Entire home/apt,85.0,6,1.0,2.0,f,-97.77043,30.28445,3,39,100.0,3,https://www.airbnb.com/rooms/636996,Central,14.166666666666666
637480,Apartment,Entire home/apt,175.0,3,1.0,1.0,f,-97.75131,30.279329999999998,11,0,96.0,3,https://www.airbnb.com/rooms/637480,Central,58.333333333333336
644051,House,Entire home/apt,600.0,10,2.0,4.0,t,-97.73886999999999,30.24972,23,332,99.0,2,https://www.airbnb.com/rooms/644051,South,60.0
644773,House,Entire home/apt,75.0,4,1.0,1.0,t,-97.86974000000001,30.34245,64,53,100.0,15,https://www.airbnb.com/rooms/644773,West,18.75
646358,Bungalow,Entire home/apt,245.0,4,1.0,2.0,t,-97.76199,30.242820000000002,49,347,98.0,2,https://www.airbnb.com/rooms/646358,South,61.25
646392,Apartment,Entire home/apt,85.0,2,1.0,1.0,t,-97.73892,30.244529999999997,644,317,99.0,1,https://www.airbnb.com/rooms/646392,South,42.5
649833,House,Entire home/apt,899.0,6,1.5,2.0,f,-97.7498,30.276640000000004,1,365,100.0,3,https://www.airbnb.com/rooms/649833,Central,149.83333333333334
659787,House,Entire home/apt,211.0,4,1.0,2.0,t,-97.72915,30.25739,94,323,100.0,1,https://www.airbnb.com/rooms/659787,East,52.75
660425,Guest suite,Entire home/apt,132.0,4,1.0,2.0,t,-97.77234,30.251179999999998,131,166,98.0,2,https://www.airbnb.com/rooms/660425,South,33.0
662226,House,Entire home/apt,80.0,4,1.0,2.0,t,-97.72913,30.335140000000003,17,170,99.0,30,https://www.airbnb.com/rooms/662226,Central,20.0
662245,Condominium,Entire home/apt,450.0,6,2.0,2.0,f,-97.75176,30.268659999999997,2,0,70.0,5,https://www.airbnb.com/rooms/662245,Central,75.0
664013,House,Private room,60.0,2,1.0,1.0,t,-97.85596,30.349290000000003,160,336,96.0,2,https://www.airbnb.com/rooms/664013,West,30.0
667769,House,Entire home/apt,650.0,8,2.5,4.0,f,-97.77677,30.241979999999998,21,0,93.0,3,https://www.airbnb.com/rooms/667769,South,81.25
668208,House,Entire home/apt,800.0,8,3.0,4.0,t,-97.78016,30.25678,68,347,99.0,3,https://www.airbnb.com/rooms/668208,South,100.0
668301,Guesthouse,Entire home/apt,249.0,4,2.0,2.0,t,-97.75695999999999,30.24649,155,60,98.0,2,https://www.airbnb.com/rooms/668301,South,62.25
668873,Apartment,Entire home/apt,120.0,4,1.0,2.0,f,-97.74394000000001,30.237070000000003,83,304,96.0,2,https://www.airbnb.com/rooms/668873,South,30.0
669469,Apartment,Entire home/apt,159.0,4,1.0,1.0,t,-97.74143000000001,30.270840000000003,349,168,93.0,1,https://www.airbnb.com/rooms/669469,Central,39.75
669923,House,Entire home/apt,700.0,16,5.0,9.0,f,-97.74569,30.239040000000003,90,283,96.0,1,https://www.airbnb.com/rooms/669923,South,43.75
673379,House,Entire home/apt,1399.0,16,3.0,4.0,f,-97.81647,30.22437,56,348,98.0,3,https://www.airbnb.com/rooms/673379,South,87.4375
675759,Condominium,Entire home/apt,119.0,4,1.0,1.0,f,-97.74381,30.28074,269,344,96.0,2,https://www.airbnb.com/rooms/675759,Central,29.75
676107,House,Private room,65.0,2,1.0,1.0,t,-97.80285,30.1539,253,102,99.0,1,https://www.airbnb.com/rooms/676107,South,32.5
679736,House,Entire home/apt,800.0,6,2.0,3.0,f,-97.7117,30.279870000000003,2,365,90.0,2,https://www.airbnb.com/rooms/679736,East,133.33333333333334
681118,House,Entire home/apt,1200.0,10,3.0,5.0,f,-97.72164000000001,30.24985,10,0,98.0,2,https://www.airbnb.com/rooms/681118,East,120.0
683558,House,Entire home/apt,2000.0,8,3.0,3.0,f,-97.79646,30.274820000000002,0,0,95.97287683414851,3,https://www.airbnb.com/rooms/683558,West,250.0
685361,House,Entire home/apt,750.0,8,3.5,4.0,f,-97.75612,30.2803,26,346,97.0,2,https://www.airbnb.com/rooms/685361,Central,93.75
687675,House,Entire home/apt,275.0,8,2.0,3.0,f,-97.75921,30.35037,67,165,94.0,2,https://www.airbnb.com/rooms/687675,North,34.375
692220,House,Entire home/apt,50.0,4,1.0,1.0,f,-97.75248,30.236279999999997,59,291,95.0,30,https://www.airbnb.com/rooms/692220,South,12.5
693890,Apartment,Entire home/apt,545.0,4,1.0,2.0,f,-97.74173,30.243170000000003,0,0,95.97287683414851,2,https://www.airbnb.com/rooms/693890,South,136.25
698082,Bungalow,Entire home/apt,300.0,6,1.5,2.0,t,-97.74374,30.23855,224,256,99.0,2,https://www.airbnb.com/rooms/698082,South,50.0
698373,Apartment,Private room,250.0,2,1.0,1.0,f,-97.74658000000001,30.256890000000002,0,365,95.97287683414851,3,https://www.airbnb.com/rooms/698373,South,125.0
699018,House,Entire home/apt,144.0,8,1.0,3.0,f,-97.75424,30.310440000000003,36,144,92.0,3,https://www.airbnb.com/rooms/699018,North,18.0
699485,House,Entire home/apt,400.0,3,1.5,1.0,f,-97.78279,30.194540000000003,0,0,95.97287683414851,1,https://www.airbnb.com/rooms/699485,South,133.33333333333334
701159,Condominium,Entire home/apt,225.0,2,1.0,1.0,f,-97.76066999999999,30.281159999999996,9,0,93.0,2,https://www.airbnb.com/rooms/701159,Central,112.5
701300,House,Entire home/apt,1250.0,7,3.0,3.0,f,-97.74474000000001,30.372529999999998,0,0,95.97287683414851,2,https://www.airbnb.com/rooms/701300,North,178.57142857142858
701392,House,Entire home/apt,228.0,6,2.0,3.0,t,-97.74043,30.30051,142,65,98.0,2,https://www.airbnb.com/rooms/701392,Central,38.0
701948,House,Entire home/apt,1633.0,14,5.0,5.0,f,-97.70846999999999,30.22995,11,363,98.0,2,https://www.airbnb.com/rooms/701948,East,116.64285714285714
702294,House,Entire home/apt,205.0,6,2.0,2.0,f,-97.7384,30.24758,31,348,97.0,3,https://www.airbnb.com/rooms/702294,South,34.166666666666664
702474,Apartment,Private room,300.0,3,1.0,1.0,f,-97.76556,30.2307,0,0,95.97287683414851,1,https://www.airbnb.com/rooms/702474,South,100.0
702825,House,Entire home/apt,260.0,7,2.0,3.0,t,-97.76233,30.23573,173,311,97.0,3,https://www.airbnb.com/rooms/702825,South,37.142857142857146
704372,House,Entire home/apt,1200.0,10,3.0,4.0,f,-97.77608000000001,30.29352,11,358,100.0,3,https://www.airbnb.com/rooms/704372,Central,120.0
704589,Condominium,Entire home/apt,125.0,2,1.0,1.0,f,-97.72929,30.244390000000003,19,171,98.0,2,https://www.airbnb.com/rooms/704589,East,62.5
704738,House,Entire home/apt,599.0,6,3.0,4.0,f,-97.76774,30.2567,15,6,97.0,2,https://www.airbnb.com/rooms/704738,South,99.83333333333333
705858,House,Entire home/apt,144.0,2,1.0,1.0,t,-97.74738,30.24646,548,294,99.0,1,https://www.airbnb.com/rooms/705858,South,72.0
706950,House,Entire home/apt,2250.0,8,3.5,4.0,f,-97.77571,30.28251,0,0,95.97287683414851,5,https://www.airbnb.com/rooms/706950,Central,281.25
710276,House,Entire home/apt,233.0,3,1.0,1.0,f,-97.77858,30.24186,5,0,100.0,5,https://www.airbnb.com/rooms/710276,South,77.66666666666667
711149,House,Entire home/apt,1100.0,6,2.0,3.0,f,-97.91422,30.39968,0,365,95.97287683414851,1,https://www.airbnb.com/rooms/711149,West,183.33333333333334
714115,House,Entire home/apt,500.0,8,2.0,3.0,f,-97.78033,30.23501,0,0,95.97287683414851,3,https://www.airbnb.com/rooms/714115,South,62.5
714922,House,Entire home/apt,25.0,2,1.0,2.0,f,-97.76465,30.24152,81,254,98.0,30,https://www.airbnb.com/rooms/714922,South,12.5
716119,Guest suite,Entire home/apt,128.0,4,1.0,1.0,t,-97.65115,30.33496,234,173,98.0,1,https://www.airbnb.com/rooms/716119,East,32.0
716894,House,Entire home/apt,1300.0,9,3.5,5.0,f,-97.76661999999999,30.25685,11,364,100.0,2,https://www.airbnb.com/rooms/716894,South,144.44444444444446
717042,Guesthouse,Entire home/apt,75.0,3,1.0,1.0,t,-97.75288,30.32212,93,66,99.0,2,https://www.airbnb.com/rooms/717042,North,25.0
718929,Condominium,Entire home/apt,135.0,3,1.0,1.0,t,-97.76248000000001,30.276970000000002,152,98,99.0,2,https://www.airbnb.com/rooms/718929,Central,45.0
720315,Condominium,Entire home/apt,140.0,2,1.0,1.0,t,-97.72886,30.246290000000002,58,285,99.0,2,https://www.airbnb.com/rooms/720315,East,70.0
720369,Townhouse,Entire home/apt,215.0,8,2.5,3.0,t,-97.70331,30.29444,68,201,99.0,2,https://www.airbnb.com/rooms/720369,East,26.875
727593,House,Entire home/apt,7000.0,8,2.0,3.0,f,-97.78909,30.29775,10,0,100.0,360,https://www.airbnb.com/rooms/727593,West,875.0
727662,Bungalow,Entire home/apt,218.0,6,1.0,2.0,f,-97.74518,30.23895,48,0,97.0,20,https://www.airbnb.com/rooms/727662,South,36.333333333333336
728728,House,Private room,26.0,2,1.0,1.0,t,-97.6953,30.195959999999996,49,365,98.0,30,https://www.airbnb.com/rooms/728728,South,13.0
729271,House,Entire home/apt,700.0,4,2.0,2.0,f,-97.76319000000001,30.23923,8,0,94.0,4,https://www.airbnb.com/rooms/729271,South,175.0
731013,Guesthouse,Entire home/apt,100.0,3,1.0,1.0,f,-97.77195,30.253890000000002,187,346,98.0,1,https://www.airbnb.com/rooms/731013,South,33.333333333333336
731024,House,Entire home/apt,500.0,6,2.0,3.0,t,-97.72944,30.25275,3,352,100.0,3,https://www.airbnb.com/rooms/731024,East,83.33333333333333
731070,House,Entire home/apt,600.0,8,3.0,4.0,f,-97.75295,30.243470000000002,18,290,100.0,3,https://www.airbnb.com/rooms/731070,South,75.0
733203,House,Entire home/apt,1000.0,14,2.0,5.0,t,-97.72865,30.2707,221,322,99.0,2,https://www.airbnb.com/rooms/733203,East,71.42857142857143
733965,Bungalow,Entire home/apt,119.0,5,1.0,2.0,t,-97.71333,30.284570000000002,172,0,98.0,2,https://www.airbnb.com/rooms/733965,East,23.8
735226,Condominium,Entire home/apt,59.0,2,1.0,1.0,f,-97.74407,30.252440000000004,3,332,100.0,90,https://www.airbnb.com/rooms/735226,South,29.5
735659,House,Entire home/apt,1200.0,8,3.5,4.0,f,-97.97659,30.32518,0,365,95.97287683414851,3,https://www.airbnb.com/rooms/735659,West,150.0
735775,House,Entire home/apt,375.0,10,2.0,3.0,f,-97.79019,30.18757,0,0,95.97287683414851,3,https://www.airbnb.com/rooms/735775,South,37.5
736279,House,Private room,68.0,2,1.0,1.0,t,-97.72319,30.414559999999998,12,233,98.0,30,https://www.airbnb.com/rooms/736279,North,34.0
742593,Bungalow,Entire home/apt,300.0,8,2.0,4.0,t,-97.72955,30.311970000000002,72,211,99.0,3,https://www.airbnb.com/rooms/742593,Central,37.5
743293,Bed and breakfast,Private room,125.0,2,1.0,1.0,f,-97.77435,30.24437,2,336,90.0,30,https://www.airbnb.com/rooms/743293,South,62.5
744442,House,Entire home/apt,1250.0,6,2.5,3.0,f,-97.74008,30.225690000000004,0,365,95.97287683414851,1,https://www.airbnb.com/rooms/744442,East,208.33333333333334
