,room_type,price,accommodates,bathrooms,bedrooms,host_is_superhost,number_of_reviews,review_scores_rating,minimum_nights,price_per_person,region
9100,Entire home/apt,188.0,6,2.0,3.0,f,3,80.0,2,31.333333333333332,Central
9101,Shared room,16.0,1,1.0,1.0,f,1,100.0,30,16.0,North
9102,Shared room,16.0,1,1.0,1.0,f,1,100.0,29,16.0,North
9103,Entire home/apt,400.0,6,2.5,3.0,t,3,100.0,2,66.66666666666667,Central
9104,Entire home/apt,150.0,4,1.0,1.0,f,0,96.09516770892553,1,37.5,South
9105,Private room,57.0,2,1.5,1.0,t,0,96.09516770892553,2,28.5,East
9106,Entire home/apt,87.0,4,1.0,0.0,f,0,96.09516770892553,90,21.75,Central
9107,Entire home/apt,105.0,7,2.0,3.0,f,8,100.0,1,15.0,North
9108,Entire home/apt,300.0,6,2.0,2.0,f,0,96.09516770892553,7,50.0,Central
9109,Entire home/apt,65.0,2,1.0,1.0,f,1,100.0,30,32.5,South
9110,Entire home/apt,306.0,8,2.5,3.0,t,12,98.0,2,38.25,East
9111,Entire home/apt,150.0,4,1.0,1.0,f,2,100.0,2,37.5,South
9112,Entire home/apt,155.0,6,2.0,2.0,f,15,93.0,2,25.833333333333332,Central
9113,Private room,110.0,2,1.0,1.0,f,2,100.0,3,55.0,Central
9114,Entire home/apt,69.0,2,1.0,1.0,t,30,100.0,2,34.5,West
9115,Entire home/apt,120.0,5,2.0,2.0,f,2,100.0,1,24.0,Central
9116,Entire home/apt,1595.0,16,4.0,9.0,t,3,100.0,2,99.6875,West
9117,Entire home/apt,249.0,16,2.0,4.0,f,28,91.0,1,15.5625,Central
9118,Entire home/apt,115.0,5,1.0,1.0,t,58,98.0,1,23.0,Central
9119,Entire home/apt,650.0,12,3.0,5.0,f,4,100.0,3,54.166666666666664,West
9120,Entire home/apt,173.0,4,1.0,1.0,t,17,99.0,2,43.25,Central
9123,Hotel room,250.0,4,1.0,1.0,t,1,80.0,2,62.5,Central
9124,Private room,29.0,1,1.0,1.0,t,9,98.0,30,29.0,East
9125,Entire home/apt,205.0,4,1.0,1.0,f,0,96.09516770892553,2,51.25,West
9126,Entire home/apt,139.0,2,1.0,1.0,t,26,98.0,2,69.5,Central
9128,Private room,175.0,6,2.0,3.0,f,4,100.0,1,29.166666666666668,Central
9129,Entire home/apt,125.0,4,1.0,1.0,f,23,99.0,2,31.25,Central
9130,Entire home/apt,100.0,3,1.0,1.0,f,27,95.0,2,33.333333333333336,Central
9131,Entire home/apt,276.0,12,2.0,2.0,f,13,83.0,1,23.0,Central
9132,Entire home/apt,99.0,2,1.0,0.0,t,17,99.0,2,49.5,Central
9133,Entire home/apt,70.0,4,1.0,1.0,t,40,99.0,1,17.5,East
9134,Entire home/apt,900.0,16,3.0,8.0,t,3,100.0,2,56.25,West
9135,Entire home/apt,84.0,4,1.0,2.0,t,28,98.0,3,21.0,East
9136,Entire home/apt,175.0,2,1.0,1.0,t,2,100.0,2,87.5,Central
9137,Private room,50.0,2,1.0,1.0,f,4,100.0,1,25.0,Central
9138,Entire home/apt,79.0,3,1.0,1.0,f,6,100.0,1,26.333333333333332,Central
9139,Private room,200.0,3,1.0,1.0,f,1,100.0,3,66.66666666666667,Central
9140,Entire home/apt,500.0,5,2.5,3.0,f,3,100.0,3,100.0,Central
9141,Entire home/apt,750.0,6,2.0,2.0,f,0,96.09516770892553,2,125.0,Central
9142,Entire home/apt,85.0,2,1.0,1.0,f,1,100.0,1,42.5,West
9143,Private room,175.0,2,1.5,1.0,t,3,100.0,1,87.5,Central
9144,Entire home/apt,107.0,3,1.5,1.0,t,45,97.0,1,35.666666666666664,Central
9145,Entire home/apt,46.0,2,1.0,1.0,f,1,100.0,3,23.0,West
9146,Private room,50.0,2,1.5,1.0,f,1,96.09516770892553,28,25.0,East
9147,Entire home/apt,45.0,2,1.0,1.0,f,2,90.0,3,22.5,Central
9148,Entire home/apt,107.0,5,1.0,2.0,t,49,99.0,1,21.4,Central
9149,Entire home/apt,86.0,6,2.0,2.0,f,39,92.0,1,14.333333333333334,North
9150,Entire home/apt,299.0,6,2.0,3.0,f,8,98.0,1,49.833333333333336,Central
9151,Private room,85.0,2,1.5,1.0,t,13,100.0,1,42.5,Central
9152,Private room,35.0,2,1.0,1.0,f,4,95.0,1,17.5,South
9153,Entire home/apt,620.0,8,2.0,3.0,t,8,100.0,1,77.5,West
9154,Entire home/apt,59.0,5,2.0,2.0,t,14,99.0,2,11.8,South
9155,Shared room,47.0,3,1.0,1.0,t,15,92.0,2,15.666666666666666,Central
9156,Entire home/apt,72.0,8,1.5,2.0,t,24,95.0,1,9.0,East
9157,Entire home/apt,199.0,16,2.0,3.0,f,46,90.0,1,12.4375,Central
9158,Entire home/apt,65.0,7,1.0,1.0,t,17,95.0,1,9.285714285714286,East
9159,Entire home/apt,72.0,8,1.5,2.0,t,24,95.0,1,9.0,East
9160,Entire home/apt,125.0,4,1.0,2.0,t,3,100.0,30,31.25,Central
9161,Private room,85.0,2,1.5,1.0,t,43,97.0,1,42.5,Central
9162,Entire home/apt,211.0,6,2.5,3.0,t,4,100.0,30,35.166666666666664,North
9163,Entire home/apt,900.0,16,5.0,6.0,t,4,100.0,3,56.25,Central
9164,Entire home/apt,75.0,2,1.0,1.0,t,25,99.0,2,37.5,East
9165,Entire home/apt,179.0,6,2.0,3.0,f,6,100.0,2,29.833333333333332,Central
9166,Entire home/apt,101.0,4,1.0,0.0,f,27,93.0,2,25.25,Central
9167,Entire home/apt,549.0,10,4.0,4.0,f,5,100.0,1,54.9,Central
9168,Entire home/apt,90.0,2,1.0,0.0,t,24,99.0,2,45.0,Central
9169,Entire home/apt,115.0,4,1.0,2.0,t,45,97.0,2,28.75,Central
9170,Private room,50.0,2,1.0,1.0,t,35,100.0,2,25.0,East
9171,Entire home/apt,169.0,12,2.0,2.0,f,13,98.0,1,14.083333333333334,Central
9172,Private room,100.0,2,1.5,1.0,t,10,98.0,1,50.0,South
9173,Entire home/apt,149.0,12,2.0,2.0,f,21,95.0,1,12.416666666666666,Central
9174,Entire home/apt,30.0,4,1.0,1.0,f,1,80.0,2,7.5,North
9175,Entire home/apt,249.0,16,4.0,4.0,f,8,95.0,2,15.5625,Central
9176,Entire home/apt,85.0,3,1.0,1.0,f,35,94.0,1,28.333333333333332,Central
9177,Entire home/apt,79.0,3,1.0,1.0,t,28,94.0,2,26.333333333333332,East
9178,Private room,55.0,2,1.0,1.0,f,16,95.0,1,27.5,North
9179,Entire home/apt,229.0,6,2.0,2.0,t,0,96.09516770892553,2,38.166666666666664,Central
9180,Entire home/apt,180.0,6,2.0,3.0,f,8,98.0,1,30.0,North
9181,Private room,80.0,2,1.0,1.0,f,5,88.0,1,40.0,Central
9182,Private room,49.0,2,1.0,1.0,f,4,100.0,2,24.5,West
9183,Entire home/apt,325.0,9,2.0,4.0,t,0,96.09516770892553,30,36.111111111111114,Central
9184,Entire home/apt,40.0,4,1.0,1.0,f,36,92.0,1,10.0,East
9185,Entire home/apt,117.0,4,1.0,1.0,f,18,97.0,2,29.25,Central
9186,Entire home/apt,850.0,6,2.5,3.0,f,1,100.0,2,141.66666666666666,Central
9187,Entire home/apt,122.0,2,1.0,0.0,f,6,90.0,2,61.0,Central
9188,Private room,45.0,2,1.0,1.0,f,7,86.0,1,22.5,East
9189,Entire home/apt,115.0,6,1.0,2.0,t,20,99.0,2,19.166666666666668,Central
9190,Private room,35.0,2,1.5,1.0,t,2,100.0,1,17.5,South
9191,Entire home/apt,179.0,7,2.0,3.0,t,11,98.0,2,25.571428571428573,West
9192,Entire home/apt,441.0,10,3.0,4.0,t,25,95.0,2,44.1,Central
9193,Private room,72.0,2,1.0,1.0,f,16,92.0,1,36.0,Central
9194,Entire home/apt,2000.0,8,2.5,3.0,f,10,100.0,2,250.0,East
9195,Entire home/apt,490.0,6,2.5,0.0,f,0,96.09516770892553,2,81.66666666666667,Central
9196,Entire home/apt,109.0,6,2.0,3.0,f,3,100.0,5,18.166666666666668,East
9197,Entire home/apt,75.0,4,1.0,0.0,f,0,96.09516770892553,5,18.75,Central
9198,Entire home/apt,57.0,2,1.0,1.0,t,19,99.0,30,28.5,South
9199,Entire home/apt,78.0,2,1.0,0.0,t,41,100.0,1,39.0,Central
9200,Entire home/apt,300.0,4,1.0,0.0,f,0,96.09516770892553,4,75.0,Central
9201,Entire home/apt,75.0,4,1.0,0.0,f,0,96.09516770892553,6,18.75,Central
9202,Entire home/apt,169.0,10,1.5,2.0,f,9,100.0,2,16.9,West
9203,Entire home/apt,125.0,4,1.0,0.0,f,0,96.09516770892553,5,31.25,Central
9204,Entire home/apt,220.0,4,1.0,1.0,t,2,90.0,3,55.0,Central
9205,Entire home/apt,163.0,4,1.0,1.0,t,1,100.0,1,40.75,West
9206,Entire home/apt,114.0,4,1.0,1.0,f,13,95.0,2,28.5,Central
9207,Entire home/apt,118.0,4,1.5,1.0,f,7,100.0,2,29.5,Central
9208,Entire home/apt,115.0,4,1.5,1.0,f,5,92.0,2,28.75,Central
9209,Entire home/apt,106.0,6,2.0,3.0,f,2,100.0,30,17.666666666666668,North
9210,Entire home/apt,900.0,6,2.0,3.0,f,0,96.09516770892553,2,150.0,Central
9211,Entire home/apt,65.0,2,1.0,1.0,t,14,100.0,2,32.5,East
9213,Private room,260.0,4,1.0,2.0,f,0,96.09516770892553,2,65.0,South
9214,Entire home/apt,275.0,6,2.0,3.0,t,4,100.0,2,45.833333333333336,West
9215,Private room,65.0,4,1.0,2.0,t,2,100.0,1,16.25,South
9216,Entire home/apt,382.0,8,3.0,3.0,f,1,80.0,2,47.75,South
9218,Private room,59.0,2,1.0,1.0,f,2,100.0,1,29.5,North
9219,Entire home/apt,207.0,6,1.0,1.0,f,0,96.09516770892553,2,34.5,West
9220,Entire home/apt,20.0,6,2.5,2.0,t,11,100.0,1,3.3333333333333335,Central
9221,Entire home/apt,130.0,2,1.0,2.0,f,3,100.0,2,65.0,South
9222,Entire home/apt,57.0,6,2.0,2.0,f,29,92.0,1,9.5,North
9223,Entire home/apt,90.0,6,1.0,2.0,f,22,91.0,1,15.0,Central
9224,Entire home/apt,300.0,6,3.0,3.0,f,1,80.0,2,50.0,East
9225,Entire home/apt,81.0,3,1.0,1.0,t,46,98.0,1,27.0,East
9226,Entire home/apt,128.0,6,2.0,3.0,f,11,100.0,30,21.333333333333332,East
9227,Entire home/apt,219.0,8,3.0,5.0,f,1,100.0,3,27.375,South
9228,Private room,45.0,2,1.0,1.0,f,18,97.0,1,22.5,North
9229,Private room,45.0,2,1.0,1.0,f,20,94.0,1,22.5,North
9230,Private room,225.0,5,1.0,2.0,t,0,96.09516770892553,1,45.0,North
9231,Entire home/apt,159.0,8,2.0,3.0,t,13,100.0,2,19.875,North
9232,Private room,75.0,2,1.0,1.0,t,7,94.0,1,37.5,East
9233,Entire home/apt,100.0,4,2.0,3.0,f,0,96.09516770892553,60,25.0,North
9234,Private room,100.0,2,1.0,1.0,f,7,100.0,2,50.0,Central
9235,Entire home/apt,179.0,16,3.0,3.0,f,12,92.0,1,11.1875,Central
9236,Entire home/apt,125.0,4,1.0,1.0,f,4,100.0,2,31.25,West
9237,Entire home/apt,150.0,4,3.0,3.0,f,10,100.0,2,37.5,East
9238,Entire home/apt,199.0,16,3.0,3.0,f,11,98.0,1,12.4375,Central
9239,Entire home/apt,239.0,16,3.0,3.0,f,21,95.0,1,14.9375,Central
9240,Entire home/apt,349.0,16,4.0,5.0,f,11,91.0,1,21.8125,Central
9241,Entire home/apt,299.0,16,4.0,5.0,f,11,96.0,1,18.6875,Central
9242,Entire home/apt,129.0,8,1.0,2.0,f,21,94.0,1,16.125,Central
9243,Entire home/apt,129.0,6,2.0,2.0,f,0,96.09516770892553,1,21.5,Central
9244,Entire home/apt,129.0,6,2.0,2.0,f,0,96.09516770892553,1,21.5,Central
9245,Entire home/apt,679.0,10,3.0,4.0,t,3,100.0,1,67.9,West
9246,Entire home/apt,204.0,6,2.0,2.0,f,2,90.0,1,34.0,Central
9247,Entire home/apt,204.0,6,2.5,2.0,f,4,100.0,1,34.0,Central
9248,Entire home/apt,121.0,4,1.0,1.0,f,40,98.0,2,30.25,Central
9249,Entire home/apt,121.0,4,1.5,1.0,f,6,100.0,2,30.25,Central
9250,Entire home/apt,177.0,6,2.0,2.0,f,13,100.0,2,29.5,Central
9251,Entire home/apt,156.0,6,2.0,2.0,f,16,99.0,2,26.0,Central
9252,Entire home/apt,333.0,10,3.0,4.0,t,9,91.0,2,33.3,East
9253,Entire home/apt,177.0,6,2.0,2.0,f,13,95.0,2,29.5,Central
9254,Entire home/apt,800.0,10,2.5,4.0,f,0,96.09516770892553,2,80.0,West
9255,Entire home/apt,124.0,4,1.0,1.0,f,12,98.0,2,31.0,Central
9256,Entire home/apt,177.0,6,2.0,2.0,f,31,98.0,2,29.5,Central
9257,Entire home/apt,129.0,2,1.0,0.0,f,23,97.0,2,64.5,Central
9258,Entire home/apt,127.0,4,1.5,1.0,f,18,99.0,2,31.75,Central
9259,Entire home/apt,178.0,6,2.0,2.0,f,37,99.0,2,29.666666666666668,Central
9260,Entire home/apt,117.0,4,1.0,1.0,f,21,96.0,2,29.25,Central
9261,Private room,55.0,2,1.0,1.0,t,22,99.0,2,27.5,Central
9262,Entire home/apt,100.0,3,1.0,1.0,f,0,96.09516770892553,182,33.333333333333336,Central
9263,Entire home/apt,200.0,8,2.0,3.0,f,1,100.0,2,25.0,West
9264,Entire home/apt,200.0,4,1.0,1.0,f,0,96.09516770892553,2,50.0,Central
9265,Entire home/apt,300.0,6,2.0,2.0,f,17,93.0,2,50.0,Central
9266,Entire home/apt,300.0,7,2.0,3.0,f,20,92.0,2,42.857142857142854,North
9267,Entire home/apt,300.0,6,1.0,2.0,f,19,97.0,2,50.0,Central
9268,Entire home/apt,65.0,3,1.0,1.0,t,18,100.0,1,21.666666666666668,South
9269,Private room,42.0,3,1.0,1.0,f,2,100.0,1,14.0,North
9270,Entire home/apt,200.0,2,1.0,0.0,f,9,96.0,1,100.0,West
9271,Private room,50.0,2,1.0,1.0,f,0,96.09516770892553,2,25.0,East
9272,Entire home/apt,65.0,2,1.0,1.0,f,27,99.0,1,32.5,North
9274,Private room,30.0,2,1.0,1.0,t,22,87.0,1,15.0,East
9275,Entire home/apt,295.0,10,2.0,4.0,f,5,100.0,3,29.5,West
9276,Private room,100.0,1,1.0,1.0,f,0,96.09516770892553,1,100.0,Central
9277,Entire home/apt,299.0,16,4.0,6.0,f,9,91.0,2,18.6875,Central
9278,Entire home/apt,189.0,16,2.0,3.0,f,16,95.0,1,11.8125,Central
9279,Entire home/apt,85.0,6,2.0,3.0,f,3,93.0,30,14.166666666666666,North
9280,Entire home/apt,50.0,4,1.0,1.0,f,4,100.0,30,12.5,North
9281,Entire home/apt,275.0,5,2.5,2.0,f,13,97.0,2,55.0,Central
9282,Entire home/apt,199.0,7,2.5,3.0,t,9,98.0,2,28.428571428571427,Central
9283,Entire home/apt,120.0,4,2.0,3.0,f,0,96.09516770892553,30,30.0,North
9284,Private room,38.0,2,1.5,1.0,f,0,96.09516770892553,30,19.0,South
9285,Entire home/apt,61.0,6,2.0,2.0,f,29,94.0,1,10.166666666666666,North
9286,Private room,55.0,2,1.0,1.0,t,7,97.0,2,27.5,North
9287,Entire home/apt,110.0,2,1.0,0.0,t,21,96.0,2,55.0,West
9288,Private room,30.0,2,1.0,1.0,t,30,98.0,2,15.0,East
9289,Entire home/apt,95.0,2,1.0,0.0,t,23,100.0,1,47.5,Central
9290,Entire home/apt,230.0,8,2.5,3.0,f,4,100.0,1,28.75,Central
9291,Entire home/apt,206.0,6,2.0,2.0,f,3,67.0,1,34.333333333333336,Central
9292,Private room,45.0,2,1.0,1.0,f,5,100.0,1,22.5,East
9293,Entire home/apt,69.0,6,1.0,2.0,t,40,97.0,1,11.5,North
9294,Entire home/apt,180.0,6,2.0,2.0,t,12,100.0,2,30.0,Central
9295,Entire home/apt,35.0,2,1.0,1.0,f,9,91.0,1,17.5,East
9296,Entire home/apt,140.0,4,1.5,2.0,t,23,98.0,2,35.0,Central
9297,Private room,68.0,2,2.0,1.0,f,30,98.0,2,34.0,North
9298,Private room,50.0,2,1.0,1.0,f,8,100.0,1,25.0,South
9299,Entire home/apt,10000.0,10,2.0,4.0,f,16,90.0,1,1000.0,North
9300,Entire home/apt,10000.0,10,2.0,4.0,f,22,93.0,1,1000.0,North
9301,Private room,150.0,3,1.5,1.0,t,19,100.0,1,50.0,Central
9302,Entire home/apt,599.0,16,3.0,4.0,f,6,77.0,3,37.4375,Central
9303,Entire home/apt,136.0,4,1.0,1.0,f,15,100.0,3,34.0,Central
9304,Private room,37.0,2,1.0,1.0,f,0,96.09516770892553,30,18.5,North
9305,Private room,37.0,2,1.0,1.0,f,0,96.09516770892553,30,18.5,North
9306,Entire home/apt,1095.0,16,3.0,6.0,t,1,100.0,2,68.4375,West
9307,Entire home/apt,95.0,3,1.0,1.0,f,6,92.0,2,31.666666666666668,North
9308,Entire home/apt,1295.0,16,4.0,7.0,t,0,96.09516770892553,2,80.9375,West
9309,Entire home/apt,175.0,6,2.0,2.0,t,3,100.0,3,29.166666666666668,Central
9310,Entire home/apt,326.0,4,2.0,2.0,f,4,100.0,2,81.5,Central
9311,Entire home/apt,304.0,9,3.0,3.0,f,9,93.0,2,33.77777777777778,West
9312,Entire home/apt,129.0,12,2.0,2.0,t,21,99.0,1,10.75,Central
9313,Entire home/apt,149.0,12,2.0,3.0,t,25,94.0,1,12.416666666666666,Central
9314,Private room,30.0,1,1.0,1.0,f,0,96.09516770892553,30,30.0,East
9315,Shared room,35.0,1,1.0,1.0,f,4,100.0,1,35.0,East
9316,Entire home/apt,177.0,8,1.0,2.0,f,15,91.0,1,22.125,Central
9317,Entire home/apt,95.0,6,1.0,3.0,f,0,96.09516770892553,2,15.833333333333334,North
9318,Entire home/apt,399.0,4,1.0,1.0,f,0,96.09516770892553,2,99.75,Central
9319,Entire home/apt,82.0,6,2.0,3.0,t,1,100.0,28,13.666666666666666,East
9320,Entire home/apt,120.0,4,2.0,2.0,f,1,100.0,2,30.0,East
9321,Entire home/apt,50.0,2,1.0,1.0,f,10,86.0,2,25.0,East
9322,Entire home/apt,165.0,2,1.0,1.0,t,4,90.0,2,82.5,Central
9323,Private room,44.0,2,1.0,1.0,t,23,100.0,2,22.0,South
9324,Private room,70.0,2,2.5,2.0,f,0,96.09516770892553,1,35.0,North
9325,Private room,39.0,4,1.0,1.0,f,22,85.0,1,9.75,Central
9326,Entire home/apt,599.0,4,1.0,1.0,f,0,96.09516770892553,2,149.75,Central
9327,Entire home/apt,55.0,3,1.0,0.0,f,22,95.0,1,18.333333333333332,East
9328,Entire home/apt,828.0,15,4.0,4.0,f,0,96.09516770892553,2,55.2,West
9329,Entire home/apt,990.0,13,4.0,4.0,t,5,100.0,1,76.15384615384616,Central
9330,Private room,30.0,2,1.0,1.0,t,19,97.0,1,15.0,East
9331,Entire home/apt,540.0,5,2.5,2.0,t,5,100.0,1,108.0,Central
9333,Entire home/apt,900.0,6,2.0,3.0,f,7,94.0,1,150.0,East
9335,Entire home/apt,99.0,2,1.0,1.0,f,4,100.0,4,49.5,Central
9336,Entire home/apt,150.0,5,1.0,3.0,f,0,96.09516770892553,2,30.0,South
9337,Private room,75.0,4,1.0,2.0,f,9,91.0,1,18.75,North
9338,Entire home/apt,466.0,6,2.0,2.0,f,6,100.0,2,77.66666666666667,Central
9339,Entire home/apt,180.0,3,1.0,1.0,f,7,100.0,1,60.0,North
9341,Entire home/apt,147.0,6,2.5,3.0,t,18,97.0,1,24.5,East
9342,Private room,35.0,2,1.0,1.0,t,30,99.0,2,17.5,East
9343,Private room,39.0,4,1.0,1.0,f,18,94.0,1,9.75,Central
9344,Entire home/apt,180.0,6,1.5,2.0,t,15,100.0,2,30.0,West
9345,Entire home/apt,389.0,6,2.0,2.0,f,1,100.0,1,64.83333333333333,Central
9346,Entire home/apt,149.0,4,1.0,2.0,f,5,100.0,2,37.25,Central
9347,Entire home/apt,139.0,9,3.0,5.0,f,13,100.0,2,15.444444444444445,South
9348,Private room,50.0,3,1.5,1.0,t,32,99.0,1,16.666666666666668,Central
9349,Entire home/apt,95.0,6,2.0,3.0,t,0,96.09516770892553,30,15.833333333333334,East
9350,Private room,47.0,2,1.0,1.0,t,21,99.0,1,23.5,East
9351,Entire home/apt,80.0,4,1.0,1.0,t,20,100.0,1,20.0,Central
9352,Entire home/apt,74.0,5,2.5,2.0,t,5,96.0,1,14.8,North
9353,Entire home/apt,380.0,12,2.5,3.0,f,11,96.0,1,31.666666666666668,East
9354,Private room,29.0,2,1.5,1.0,t,20,99.0,1,14.5,North
9355,Private room,37.0,3,1.5,1.0,t,1,100.0,1,12.333333333333334,North
9356,Entire home/apt,100.0,2,1.0,1.0,f,8,97.0,2,50.0,Central
9357,Entire home/apt,75.0,3,1.0,1.0,f,0,96.09516770892553,1,25.0,North
9358,Entire home/apt,80.0,3,1.0,1.0,f,0,96.09516770892553,30,26.666666666666668,South
9359,Entire home/apt,95.0,2,1.0,0.0,t,20,99.0,1,47.5,South
9360,Entire home/apt,1500.0,6,2.5,3.0,f,0,96.09516770892553,4,250.0,Central
9361,Entire home/apt,565.0,10,3.0,4.0,t,12,97.0,1,56.5,Central
9362,Entire home/apt,355.0,6,2.5,3.0,f,2,100.0,2,59.166666666666664,East
9363,Entire home/apt,195.0,4,1.5,1.0,f,2,100.0,2,48.75,West
9364,Entire home/apt,145.0,8,2.5,3.0,t,8,90.0,2,18.125,East
9366,Entire home/apt,55.0,2,1.0,2.0,t,2,100.0,30,27.5,East
9368,Entire home/apt,999.0,8,2.0,3.0,f,5,88.0,2,124.875,Central
9369,Entire home/apt,1112.0,8,2.0,3.0,f,3,100.0,1,139.0,Central
9370,Entire home/apt,1112.0,8,2.0,3.0,f,5,87.0,1,139.0,Central
9371,Entire home/apt,1112.0,6,2.0,2.0,f,0,96.09516770892553,1,185.33333333333334,Central
9372,Entire home/apt,194.0,10,2.0,4.0,f,0,96.09516770892553,2,19.4,East
9373,Entire home/apt,53.0,2,1.0,1.0,f,3,100.0,1,26.5,East
9374,Private room,59.0,2,1.0,1.0,f,3,93.0,2,29.5,Central
9375,Private room,50.0,2,1.0,1.0,t,20,94.0,2,25.0,North
9376,Entire home/apt,495.0,4,2.5,2.0,f,0,96.09516770892553,2,123.75,Central
9378,Private room,73.0,2,1.0,1.0,f,3,93.0,1,36.5,East
9381,Entire home/apt,52.0,3,1.0,1.0,t,41,99.0,2,17.333333333333332,North
9384,Entire home/apt,151.0,6,2.0,2.0,f,10,98.0,2,25.166666666666668,Central
9385,Private room,150.0,2,1.0,1.0,f,2,90.0,2,75.0,Central
9386,Private room,74.0,4,1.0,1.0,f,3,100.0,2,18.5,North
9387,Private room,39.0,2,1.0,1.0,f,6,100.0,1,19.5,North
9388,Entire home/apt,800.0,8,2.0,4.0,f,0,96.09516770892553,3,100.0,Central
9389,Entire home/apt,200.0,4,1.0,2.0,f,2,100.0,2,50.0,Central
9390,Private room,150.0,4,1.5,1.0,t,0,96.09516770892553,2,37.5,Central
9391,Hotel room,29.0,4,1.0,1.0,f,57,94.0,1,7.25,Central
9392,Entire home/apt,176.0,6,2.0,3.0,f,2,100.0,2,29.333333333333332,Central
9393,Entire home/apt,250.0,8,3.0,4.0,f,4,100.0,3,31.25,East
9394,Private room,49.0,2,1.0,1.0,f,9,96.0,1,24.5,East
9395,Entire home/apt,125.0,3,1.0,1.0,f,2,80.0,2,41.666666666666664,West
9396,Entire home/apt,500.0,9,2.0,3.0,t,27,96.0,2,55.55555555555556,South
9397,Private room,59.0,4,1.5,2.0,f,15,100.0,1,14.75,East
9398,Private room,70.0,2,1.5,1.0,f,7,100.0,2,35.0,East
9399,Private room,30.0,2,1.0,1.0,f,3,100.0,2,15.0,South
9400,Entire home/apt,61.0,4,1.0,3.0,t,8,95.0,1,15.25,North
9401,Entire home/apt,55.0,2,1.0,1.0,f,0,96.09516770892553,2,27.5,East
9402,Private room,29.0,4,1.0,1.0,f,25,90.0,1,7.25,Central
9403,Entire home/apt,165.0,3,1.0,1.0,f,10,100.0,1,55.0,Central
9404,Entire home/apt,999.0,2,1.0,1.0,f,2,70.0,2,499.5,Central
9405,Entire home/apt,999.0,2,1.0,1.0,f,3,80.0,2,499.5,Central
9406,Entire home/apt,999.0,2,1.0,1.0,f,0,96.09516770892553,2,499.5,Central
9407,Private room,70.0,1,1.0,1.0,f,2,100.0,5,70.0,North
9408,Entire home/apt,129.0,8,3.0,4.0,t,11,98.0,2,16.125,East
9409,Entire home/apt,179.0,16,2.0,3.0,f,17,93.0,1,11.1875,Central
9410,Entire home/apt,169.0,16,2.0,3.0,f,19,91.0,1,10.5625,Central
9411,Private room,125.0,2,1.0,1.0,t,3,100.0,1,62.5,Central
9412,Entire home/apt,999.0,4,2.0,2.0,f,1,60.0,2,249.75,North
9413,Entire home/apt,299.0,16,6.0,6.0,f,1,100.0,1,18.6875,Central
9414,Entire home/apt,152.0,6,1.0,3.0,t,33,99.0,1,25.333333333333332,Central
9415,Entire home/apt,105.0,2,1.0,1.0,t,37,100.0,2,52.5,East
9416,Entire home/apt,800.0,8,3.0,4.0,f,0,96.09516770892553,3,100.0,Central
9417,Private room,70.0,10,3.5,4.0,t,14,100.0,2,7.0,East
9418,Private room,75.0,4,1.0,1.0,t,4,100.0,2,18.75,Central
9419,Entire home/apt,156.0,6,2.0,2.0,f,4,90.0,2,26.0,Central
9420,Entire home/apt,76.0,6,1.0,2.0,t,17,98.0,1,12.666666666666666,Central
9421,Entire home/apt,70.0,2,1.0,1.0,f,3,100.0,2,35.0,South
9422,Entire home/apt,249.0,4,1.0,0.0,f,1,100.0,4,62.25,Central
9423,Entire home/apt,1092.0,4,2.0,2.0,f,6,77.0,1,273.0,North
9424,Entire home/apt,1092.0,4,2.0,2.0,f,2,90.0,1,273.0,North
9425,Entire home/apt,1092.0,4,2.0,2.0,f,2,60.0,1,273.0,North
9426,Entire home/apt,1092.0,4,2.0,2.0,f,0,96.09516770892553,1,273.0,North
9427,Entire home/apt,1092.0,2,1.0,1.0,f,0,96.09516770892553,1,546.0,Central
9428,Entire home/apt,1092.0,2,1.0,1.0,f,1,80.0,1,546.0,Central
9429,Entire home/apt,1092.0,2,1.0,1.0,f,0,96.09516770892553,1,546.0,Central
9430,Private room,44.0,4,1.0,1.0,f,32,89.0,1,11.0,Central
9431,Entire home/apt,85.0,2,1.0,1.0,f,3,100.0,2,42.5,Central
9432,Entire home/apt,999.0,4,2.0,2.0,f,10,84.0,2,249.75,North
9433,Entire home/apt,999.0,4,2.0,2.0,f,4,80.0,2,249.75,North
9434,Entire home/apt,130.0,4,1.0,1.0,f,27,94.0,2,32.5,Central
9435,Entire home/apt,250.0,6,2.5,2.0,f,1,100.0,2,41.666666666666664,South
9436,Entire home/apt,999.0,4,2.0,2.0,f,5,50.0,2,249.75,North
9437,Private room,35.0,2,1.0,1.0,f,4,80.0,1,17.5,Central
9438,Entire home/apt,250.0,16,2.0,5.0,t,32,100.0,1,15.625,East
9439,Entire home/apt,250.0,8,2.0,3.0,f,0,96.09516770892553,2,31.25,East
9440,Entire home/apt,85.0,2,1.0,0.0,f,5,100.0,1,42.5,North
9441,Hotel room,45.0,4,1.0,1.0,f,48,95.0,1,11.25,Central
9442,Hotel room,34.0,4,1.0,1.0,f,47,96.0,1,8.5,Central
9443,Hotel room,39.0,4,1.0,1.0,f,50,96.0,1,9.75,Central
9444,Entire home/apt,1170.0,11,4.0,5.0,t,11,98.0,1,106.36363636363636,Central
9446,Entire home/apt,799.0,8,2.0,4.0,t,7,94.0,1,99.875,Central
